rank;name;gameId;elo;country;countryCode;
5693;Davis Winchester;27336547;1491;United States of America;us;
5694;Justin Taulbee;19441967;1491;United States of America;us;
5695;Christopher Watson;22543872;1491;United States of America;us;
5696;David Calf;38762724;1491;United Kingdom;gb;
5697;Matteo Layl Madian;11384387;1491;Indonesia;id;
5698;Johnathon Clarke;73721513;1491;Singapore;sg;
5699;Gabriel Nézet;99183897;1491;France;fr;
5700;Donald Baumann;14744688;1491;Switzerland;ch;
5701;Darran Stokes;35359623;1491;United Kingdom;gb;
5702;Christoph Höhne;97596435;1491;Germany;de;
5703;Shaun Ainsworth;99174524;1491;New Zealand;nz;
5704;Jack Sandau;75196186;1490;United States of America;us;
5705;Allan francis Bermoy;88988613;1490;Philippines;ph;
5706;Quentin Robeyns;52253823;1490;Belgium;be;
5707;Alberto Di Blasi;93545135;1490;Italy;it;
5708;Dimitris Baritakis;96676583;1490;Greece;gr;
5709;Eli Plumb;36563966;1490;United States of America;us;
5710;Ian Holland;55771772;1490;Ireland;ie;
5711;Timo Langenscheid;48231567;1490;Germany;de;
5712;Zachary Campos;36882535;1490;United States of America;us;
5713;Jacob Parnell;78955526;1490;United States of America;us;
5714;Zackary Neihengen;26284816;1490;United States of America;us;
5715;Sean Murray;22941432;1490;United States of America;us;
5716;Paul LaFortune;59411223;1490;United States of America;us;
5717;Marek Luczak;29778698;1490;Poland;pl;
5718;Ethan Gilbert;54862665;1490;United States of America;us;
5719;Derek Spirala;43113179;1490;United States of America;us;
5720;Omar Bouras;47185118;1490;United States of America;us;
5721;Austin Blackman;44323379;1490;Canada;ca;
5722;Michael Clark;45247595;1490;Canada;ca;
5723;Daniel Devine;38752998;1490;United States of America;us;
5724;Matthew Boardman;93852268;1490;United States of America;us;
5725;Kyle Crabtree;26444944;1490;United States of America;us;
5726;John Gonzales;66219443;1490;United States of America;us;
5727;Robert Ramsey;75629831;1490;United States of America;us;
5728;Tuan Thai;51974522;1490;United States of America;us;
5729;Ian Riley;43985535;1490;United Kingdom;gb;
5730;Chris McDonough;97473855;1490;United States of America;us;
5731;Dimitri Talleu-Dufossey;98388472;1490;France;fr;
5732;James Swain;79944182;1490;United States of America;us;
5733;christina Grout;97589275;1490;United States of America;us;
5734;Will Pearce;41366621;1490;United States of America;us;
5735;Christopher Mason;77218181;1490;United States of America;us;
5736;Christopher Blees;64421524;1490;United States of America;us;
5737;Nicholas Smith;75339934;1490;United States of America;us;
5738;Jeremy Bailes;89482153;1490;United States of America;us;
5739;Joachim Branswyck;44845383;1490;Belgium;be;
5740;Daniel Castro;68681378;1490;United States of America;us;
5741;Kendall Williamson;39662985;1490;United States of America;us;
5742;Francisco Huerta;13346424;1490;United States of America;us;
5743;Chris Gray;43753943;1490;Canada;ca;
5744;Franclim Dias;98383256;1490;Portugal;pt;
5745;Dennis ‘Big D’ Veenstra;68916723;1490;Netherlands;nl;
5746;Ashley Kalz;12746879;1490;Australia;au;
5747;Daniel White;65516556;1490;United Kingdom;gb;
5748;Evan Melendez;13288873;1490;United States of America;us;
5749;Zachary Portillo;6251;1490;United States of America;us;
5750;Rodrigo Marchante;48613376;1490;Spain;es;
5751;Melmath Smith;94881582;1490;United States of America;us;
5752;Patthratorn Boonmalert;58756279;1490;Thailand;th;
5753;Matthew Cudney;27712243;1490;United States of America;us;
5754;Brian Francisco;18788258;1490;United States of America;us;
5755;Zayn Rothnie;78999533;1490;Australia;au;
5756;Thomas Conmy;15436686;1490;United States of America;us;
5757;Lexi Finnegan;43294381;1490;United States of America;us;
5758;Tony To;59579439;1490;Hong Kong;hk;
5759;Adam Dejno;55745664;1490;United States of America;us;
5760;Dave Laffan;91358478;1490;New Zealand;nz;
5761;Ee Seng Yeo;89482374;1490;Singapore;sg;
5762;Nathaniel Ferrante;35827423;1490;United States of America;us;
5763;Jarrod Bowler;64651483;1490;Australia;au;
5764;Luis Franco;55361595;1490;Mexico;mx;
5765;Nicholas Yancey;92987391;1490;United States of America;us;
5766;Olivia Yauger;99331576;1490;United States of America;us;
5767;Adrian Mendez;86179988;1490;United States of America;us;
5768;Ryan Bernardo;85228922;1490;Luxembourg;lu;
5769;Joao Oliveira;68942319;1490;Portugal;pt;
5770;Thomas Meneveau;71247681;1490;France;fr;
5771;Rory Moore;66963175;1490;United States of America;us;
5772;Erik Gustafsson;37674491;1490;Sweden;se;
5773;Chris Schram;81998138;1490;Canada;ca;
5774;Tyler McBride;76984875;1490;United States of America;us;
5775;Lu Wei Soh;87797958;1490;Singapore;sg;
5776;Jacob Poncher;91542498;1490;United States of America;us;
5777;Jack Kelly;82578315;1490;New Zealand;nz;
5778;Peter Desautels;77916768;1490;United States of America;us;
5779;Ryan Castilla;34189384;1490;United States of America;us;
5780;David Morello;51422499;1490;United States of America;us;
5781;Jhordan Farrah;31232343;1490;United States of America;us;
5782;Calum Young;85184842;1490;Netherlands;nl;
5783;Elaine McDowall;53428888;1490;United States of America;us;
5784;Keaton Landenberger;32391732;1490;United States of America;us;
5785;Daniel Williams;76175128;1490;New Zealand;nz;
5786;ArSnake MetalGear;17514393;1490;Hong Kong;hk;
5787;Alexander Engel;38534523;1490;United States of America;us;
5788;Antonio Andrés;39533799;1490;Spain;es;
5789;Mikki Hamilton;52793485;1490;United States of America;us;
5790;Tim Perlewitz;95754838;1490;United States of America;us;
5791;Kevin Fontan;82327929;1490;United States of America;us;
5792;Sergio Perez;34716619;1490;United States of America;us;
5793;Corey Kauffman;76972371;1490;United States of America;us;
5794;Steven Chang;97349631;1490;United States of America;us;
5795;Nicholas Osborne;87691385;1490;United States of America;us;
5796;Molly Long;21943861;1490;United States of America;us;
5797;Adam Cook;99166753;1490;United States of America;us;
5798;Angel Andonov;96365737;1490;Bulgaria;bg;
5799;Jacob Evans;98324329;1490;United Kingdom;gb;
5800;Taylor Pratt;94587488;1490;United States of America;us;
5801;Casey Russell;62781365;1490;United States of America;us;
5802;Richard Kerns;43627514;1490;United States of America;us;
5803;Eric Cortez omana;48143821;1490;United States of America;us;
5804;Andrew Watkins;35958976;1490;United States of America;us;
5805;Vee Lee Toh;67685628;1490;Singapore;sg;
5806;Bone Jack;71492877;1489;Hong Kong;hk;
5807;Zachary Porter;89219539;1489;United States of America;us;
5808;Tom Kersten;67861537;1489;Netherlands;nl;
5809;Arthur Reynolds;89214139;1489;United States of America;us;
5810;Michel Beaumont;55258822;1489;Canada;ca;
5811;Phillip Plew;96147287;1489;United States of America;us;
5812;Frank Smith;14644616;1489;United States of America;us;
5813;David McCartney;17935222;1489;United States of America;us;
5814;Cyril Peschang;22468584;1489;France;fr;
5815;Benjamin Dodd;76333458;1489;United States of America;us;
5816;Jack Dixon;45176769;1489;Australia;au;
5817;Thomas Boehm;76165921;1489;Germany;de;
5818;Jeff House;27866588;1489;United States of America;us;
5819;Mason Dutcher;93363131;1489;Australia;au;
5820;Jonáš Cée;76557269;1489;Czechia;cz;
5821;Juan Antonio Sánchez;45387523;1489;Spain;es;
5822;Zachary Skinner;36534598;1489;Canada;ca;
5823;Oliver Krentz;55815683;1489;Belgium;be;
5824;Karl Shen;26361369;1489;Canada;ca;
5825;Gillian Brown;72484645;1489;United States of America;us;
5826;Ernesto Silva;28986841;1489;Portugal;pt;
5827;Bas Aartsma;62565868;1489;Netherlands;nl;
5828;Gerard Valdivia;82245146;1489;Germany;de;
5829;Addison Bruce;48899521;1489;Canada;ca;
5830;Jameson Hughes;89133664;1489;United States of America;us;
5831;Billy Karnchanapee;12663471;1489;United Kingdom;gb;
5832;Douglas Kettering;14859696;1489;United States of America;us;
5833;Timothy Francis;38217674;1489;Australia;au;
5834;Toby Firth;87974129;1489;Australia;au;
5835;Stephen Urbon;88322144;1489;United States of America;us;
5836;Jorge Jimenez “Beeckamm”;31537816;1489;Spain;es;
5837;Michael Hall;51423981;1489;United States of America;us;
5838;David Lee;32382362;1489;United States of America;us;
5839;Marissa Boyd;52841916;1489;United States of America;us;
5840;Kevin van Steenis;15235622;1489;Netherlands;nl;
5841;Justin Doggett;99645479;1489;United States of America;us;
5842;Michael wouters;72793839;1489;Belgium;be;
5843;Jomar Rosete;75745721;1489;United States of America;us;
5844;Stijn Audenaert;77166641;1489;Belgium;be;
5845;Derek Lansche;33261794;1489;Canada;ca;
5846;Piotr Stelmach;31131972;1489;Poland;pl;
5847;Romanos Defiano;92538598;1489;Indonesia;id;
5848;彥勳 吳;83155523;1489;Taiwan;tw;
5849;Andrew Engshun;58719764;1489;United States of America;us;
5850;Kristian Schnell;12924563;1489;United States of America;us;
5851;Ming chuen Bay;37376866;1489;Singapore;sg;
5852;Ed Chan;21884267;1489;Australia;au;
5853;Christopher McQuary;86695291;1489;United States of America;us;
5854;Alexander Pålstam;12925597;1489;Sweden;se;
5855;Peter Beck;92529959;1489;United States of America;us;
5856;Jayda Phoenix;62918493;1489;United States of America;us;
5857;Dillon Luna;36634851;1489;United States of America;us;
5858;Cameron Hindes;81876854;1489;United Kingdom;gb;
5859;Jonathan Andreadakis;79565438;1489;United States of America;us;
5860;Seth Fournier;52673183;1489;United States of America;us;
5861;kantanat poom chukiat;82731844;1489;Thailand;th;
5862;Shane Wilson;77516427;1489;United States of America;us;
5863;Samuel Dage;43312253;1489;United States of America;us;
5864;Christoph Greune;29914858;1489;Germany;de;
5865;Robert Puckett;37943448;1489;United States of America;us;
5866;Jiří Jandák;94275897;1489;Czechia;cz;
5867;Lexiss Pong;79346421;1489;Malaysia;my;
5868;Wen Jie;98746684;1489;Singapore;sg;
5869;Aidyn Scott;49799231;1489;United States of America;us;
5870;Maciej Graszek;97889371;1489;Poland;pl;
5871;David Macara;62681886;1489;Australia;au;
5872;Antoine HINGE;65153649;1489;France;fr;
5873;Joseph Powell;55886314;1489;Australia;au;
5874;Kevin Guinn;37648734;1489;United States of America;us;
5875;Alex Barron;56163396;1489;New Zealand;nz;
5876;Andrew Magliozzi;53788777;1489;Australia;au;
5877;John Robyck;37911664;1489;United States of America;us;
5878;Austin Deas;98195393;1489;United States of America;us;
5879;Jay Glover;31527591;1489;United Kingdom;gb;
5880;Broderick Stenhaug;14787127;1489;United States Minor Outlying Islands;um;
5881;Jim Snedeker;78787461;1489;United States of America;us;
5882;Osman Aganagic;28764589;1489;Canada;ca;
5883;Yuezhi Wang;79297536;1489;Singapore;sg;
5884;Isabella Laythe;73662918;1489;United States of America;us;
5885;Nicholas Koppean;76371165;1489;United States of America;us;
5886;John Frankenfield;77438252;1489;United States of America;us;
5887;Andreas Andronicou;11821696;1489;Australia;au;
5888;Alan Bahr;44246673;1489;United States of America;us;
5889;Tyler Judd;18328869;1489;United States of America;us;
5890;Joseph Laraiso;38161591;1489;United States of America;us;
5891;Patrick Gorrell;35942528;1489;Canada;ca;
5892;Steven Galarza;56327518;1489;United States of America;us;
5893;Jack Solien-Alder;65366548;1489;Australia;au;
5894;Guilhrme Oliveira;86141191;1489;Portugal;pt;
5895;Oscar Nuñez Del Prado;38344854;1489;Spain;es;
5896;Robyn Carey;51229849;1489;United Kingdom;gb;
5897;Daniel Humbert;98247398;1489;United States of America;us;
5898;Robert Wineera;14157283;1489;New Zealand;nz;
5899;Stefan Bach;56777411;1489;Germany;de;
5900;Brodie Davis;78144855;1489;Australia;au;
5901;Jacopo Rossi;26372532;1489;Italy;it;
5902;Friedo Henken;84844261;1489;Germany;de;
5903;Yiyang Xie;83258293;1489;China;cn;
5904;Peter Schmand;28336226;1489;Germany;de;
5905;Ryan Poon;45251626;1489;Singapore;sg;
5906;Luis Jimenez;28796583;1489;United States of America;us;
5907;Sebastien Voerman;74916766;1489;New Zealand;nz;
5908;Sergio Amigo;55522238;1489;Spain;es;
5909;Lachlan Saunders;49226863;1489;Australia;au;
5910;Karry Lim;26325569;1489;Malaysia;my;
5911;Thomas Roth;91652731;1489;United States of America;us;
5912;John Record;11197537;1489;United States of America;us;
5913;Carlton Mason;23682574;1489;United States of America;us;
5914;William Jacy;42548752;1489;United States of America;us;
5915;Dixon Bermudez;68297283;1489;United States of America;us;
5916;Devin Babcock;75517858;1489;United States of America;us;
5917;Tom Marsh;52658395;1488;United Kingdom;gb;
5918;Cole Heslinga;65584664;1488;Canada;ca;
5919;Nicholas Brenneman;82413763;1488;United States of America;us;
5920;Michał Bochyński;27999924;1488;Poland;pl;
5921;Rob Bupp II;96784594;1488;United States of America;us;
5922;Rudolph Schuepbach;33981632;1488;United States of America;us;
5923;Stian Taknes Eriksen;28318224;1488;Norway;no;
5924;Hector Ortiz;91859373;1488;United States of America;us;
5925;Dennis Krstic;12789615;1488;Germany;de;
5926;Eugene Lch;84753423;1488;Malaysia;my;
5927;Eric Hoath;11787594;1488;United Kingdom;gb;
5928;Lee Anderson;99227964;1488;Australia;au;
5929;Rémi Veillette;78841644;1488;Canada;ca;
5930;Austen Stewart;93397852;1488;United States of America;us;
5931;Joseph Cervantes;23877936;1488;United States of America;us;
5932;Jeffrey Delaere;74431643;1488;Belgium;be;
5933;Kyra Marks;29835674;1488;United States of America;us;
5934;Peter Hong;95853373;1488;United States of America;us;
5935;Braiden Burne;27732443;1488;New Zealand;nz;
5936;Kyle Roberts;52636465;1488;United States of America;us;
5937;Chad Burden;18994917;1488;United States of America;us;
5938;Gerben de Louw;51851386;1488;Netherlands;nl;
5939;Edward Stumpfel;12257852;1488;United States of America;us;
5940;Reid McCandless;15456942;1488;United States of America;us;
5941;Derrick Lawrence;73338413;1488;United States of America;us;
5942;Rafael Corredera Velasco;28447158;1488;Spain;es;
5943;Alex Hackbart;57924731;1488;Canada;ca;
5944;Jonathan Antoine;22361761;1488;Netherlands;nl;
5945;Michael Murphy;13291257;1488;United States of America;us;
5946;Nicholas Tan (Nickay) (IG);14219199;1488;Malaysia;my;
5947;Etienne Dupont;59258772;1488;France;fr;
5948;Marcos Sanchez;25627524;1488;United States of America;us;
5949;Aaron Rea;32116144;1488;United States of America;us;
5950;Andrés Gómez (kostron);92488897;1488;Spain;es;
5951;Terry Evans;92745345;1488;Australia;au;
5952;Nico Sauer;56679264;1488;Germany;de;
5953;joe Hull;33342127;1488;United States of America;us;
5954;Emanuele Parolini;83687815;1488;Italy;it;
5955;Norman Hawn;84194755;1488;United States of America;us;
5956;Andressa Kariza Stabelini;38577337;1488;Estonia;ee;
5957;Rafael Fernandes;41317135;1488;Portugal;pt;
5958;Γιαννης Ξενάκης;28431234;1488;Greece;gr;
5959;Thomas Elliott;81923924;1488;Canada;ca;
5960;Charles McGuire;26222914;1488;United States of America;us;
5961;Brok Carson;49398211;1488;United States of America;us;
5962;Ryan Bonnett;29976471;1488;New Zealand;nz;
5963;John Hippensteal;86147554;1488;United States of America;us;
5964;Jeremy Hobbs;58459358;1488;United States of America;us;
5965;Skye Adoor;88634937;1488;United States of America;us;
5966;Nuno Cameira;91665969;1488;Portugal;pt;
5967;Jeremy Guzik;72916678;1488;Australia;au;
5968;Christopher Brady;21163698;1488;United States of America;us;
5969;Andrew Alawami;94259241;1488;United States of America;us;
5970;taylor holleman;92692548;1488;United States of America;us;
5971;Daniel Wolff;15356945;1488;United States of America;us;
5972;Ryan Mateff;25694347;1488;Canada;ca;
5973;Robert Greeson;49825663;1488;United States of America;us;
5974;Everett Arconti;34414736;1488;United States of America;us;
5975;Scott Khuu;41444552;1488;United States of America;us;
5976;Ross Pinkerman;79374378;1488;United States of America;us;
5977;Kevin Baatjes;23699633;1488;Australia;au;
5978;Joshua Sammut;26881126;1488;Australia;au;
5979;Jonathan Cameron;58869573;1488;Canada;ca;
5980;Melvin Lemke;67611529;1488;Germany;de;
5981;John Dooley;62842719;1488;United States of America;us;
5982;Mattias Thörnkvist;42161213;1488;Sweden;se;
5983;Alan Cartwright;57859556;1488;United Kingdom;gb;
5984;Michael Paglia;81653363;1488;United States of America;us;
5985;Jamie Costello;96832933;1488;United Kingdom;gb;
5986;Daniél Fabian Cuan Orozco;78636374;1488;Germany;de;
5987;Kirklan Doherty;14825827;1488;United States of America;us;
5988;Nicolas Terreri;29829794;1488;United States of America;us;
5989;Nicholas Padua;21426791;1488;Canada;ca;
5990;Jason Sloan;92932447;1488;United States of America;us;
5991;Ronnie Fox;38377328;1488;United Kingdom;gb;
5992;Christopher Reyes;67122426;1488;Norway;no;
5993;Gabor Kovacs;33117896;1488;United Kingdom;gb;
5994;Mark Bradshaw;32652581;1488;United States of America;us;
5995;Julian Chong;93652868;1488;Malaysia;my;
5996;Jacob Broff;87518659;1488;United States of America;us;
5997;Eric Gehrls;25111469;1488;United States of America;us;
5998;Andy Leung;22764545;1488;Hong Kong;hk;
5999;Hayden Andrews;55718881;1488;Australia;au;
6000;Stef Ganchev;74542555;1488;Bulgaria;bg;
6001;Andrew Flook;28174895;1488;Australia;au;
6002;Kevin Chung-hsieh;49835469;1488;Taiwan;tw;
6003;Maurice Hoffmann;62266761;1488;Germany;de;
6004;William Adkins;54731414;1488;United States of America;us;
6005;Dimitri Trichard;38367942;1488;France;fr;
6006;Virgil Toms;73864697;1488;United States of America;us;
6007;Jeremy Palmer;24666469;1488;United States of America;us;
6008;Chris Mak;82448843;1488;Hong Kong;hk;
6009;Avery Morgan;86743925;1488;United States of America;us;
6010;Andrew Saunders;34693851;1488;United States of America;us;
6011;Daniel Derry;94772231;1488;Indonesia;id;
6012;Yann HENRI;68276342;1488;France;fr;
6013;Blake Ayotte;53195415;1488;United States of America;us;
6014;Ryan Aker;57388165;1488;United States of America;us;
6015;Michael Chandler;69466571;1488;New Zealand;nz;
6016;Jasper Reeves;65946538;1488;United States of America;us;
6017;Lok Wong;63241676;1488;Hong Kong;hk;
6018;yi chuan lai;86282378;1488;Taiwan;tw;
6019;Colin Barden;66832335;1488;Canada;ca;
6020;Pearce Anderson;92117123;1488;Australia;au;
6021;Sébastien Ladouceur;74875951;1488;Canada;ca;
6022;Jessica Alonso;91165316;1488;United States of America;us;
6023;Ezra Morrison;94183748;1488;New Zealand;nz;
6024;Sharlotte Spurlock;67649617;1488;United States of America;us;
6025;Joshua Maul;91586543;1488;United States of America;us;
6026;Jason Annichiarico;89644482;1488;United States of America;us;
6027;Michael Kevin Andersen;65533213;1488;Indonesia;id;
6028;Shawn Sapiel;91253697;1488;United States of America;us;
6029;Chad Turner;96923991;1488;Canada;ca;
6030;Hamish Dean;84912467;1488;United Kingdom;gb;
6031;FatGuy Poor;16764148;1488;Taiwan;tw;
6032;Colin Green;81694399;1488;United States of America;us;
6033;Brad Lange;99248639;1488;United States of America;us;
6034;Benjamin Cohen;96842583;1488;France;fr;
6035;Jakob Johansson;21223591;1488;Sweden;se;
6036;Anderson Soares;26715679;1488;United States of America;us;
6037;Mathew Parkhurst;92818347;1488;United States of America;us;
6038;Bertold Mienes;27439434;1488;Netherlands;nl;
6039;Benjamin Small;15929788;1488;Australia;au;
6040;James Brewer;68332669;1488;Australia;au;
6041;Andy Polderman;13852971;1488;Belgium;be;
6042;JunHan Lin;54538525;1488;Taiwan;tw;
6043;Michael Kristensen;34922877;1488;Denmark;dk;
6044;Wesley Toulouse;74245874;1488;Canada;ca;
6045;Sean Jackson;68354734;1488;United Kingdom;gb;
6046;Ayrana Oliveira;29993811;1488;Estonia;ee;
6047;Charles Curry;85492985;1488;United States of America;us;
6048;rafael jimenez saiz;89759135;1488;Spain;es;
6049;Skye Selbiger;52291453;1488;United States of America;us;
6050;Brian Pica;53841612;1488;United States of America;us;
6051;Davide Giacca;32169578;1488;Italy;it;
6052;Michael Brothers;33481771;1488;United States of America;us;
6053;Alessio Antonio Rendina;44144531;1488;Italy;it;
6054;Kyle Benevides;41172646;1488;United States of America;us;
6055;Luke Tran-Nguyen;85452564;1488;United States of America;us;
6056;ben bakal;39364677;1488;United States of America;us;
6057;Dominik Rösler;48336971;1488;Germany;de;
6058;Cameron Summers;26331582;1488;United States of America;us;
6059;Liping Chao;66642978;1488;United States of America;us;
6060;Guillaume Devie;34247378;1488;France;fr;
6061;Laurin Niehues;51996721;1488;Germany;de;
6062;Andrew Gilreath;71685143;1488;United States of America;us;
6063;Luke Snyder;25813879;1488;United States of America;us;
6064;Tom Gordon;56916666;1488;United Kingdom;gb;
6065;George Needham;57937596;1488;United Kingdom;gb;
6066;Conor McClung;16624526;1488;United States of America;us;
6067;Zachary Courteaux;94964914;1488;United States of America;us;
6068;AJ Drummond;51997647;1488;Australia;au;
6069;Daniel Johnson : );68934981;1488;Australia;au;
6070;Carlos Coscojuela Lobez;68352921;1488;Spain;es;
6071;Jason Winter;39155876;1488;Netherlands;nl;
6072;Ching Lin;27516693;1488;Taiwan;tw;
6073;Alex Cody;46339939;1488;United States of America;us;
6074;Thaman Chillakuru;52494783;1488;United States of America;us;
6075;Matthew Rodriguez;56291725;1488;United States of America;us;
6076;Adam Tan;52986274;1488;Canada;ca;
6077;Kenneth Collins;18662632;1488;United States of America;us;
6078;Luis Maderas;25199734;1488;United States of America;us;
6079;Sean Crain;39428146;1488;Australia;au;
6080;Aurélien Huc;16619131;1488;France;fr;
6081;Alex Brown;18859471;1488;United States of America;us;
6082;Anastasia Snow;27588997;1488;United States of America;us;
6083;Joseph Welton;66886233;1488;United States of America;us;
6084;Lenita Visone;11336947;1488;Australia;au;
6085;Sam Miller;54478567;1488;Australia;au;
6086;Andrea Nicastro;67645563;1488;Italy;it;
6087;Mads Pedersen;84448796;1488;Denmark;dk;
6088;Abigail Edelman;88429113;1488;United States of America;us;
6089;Steven Tan;23348279;1488;Netherlands;nl;
6090;Connor Dailey;18152513;1488;United States of America;us;
6091;Andrew Payne;48411971;1488;United States of America;us;
6092;Brian Kerr;76582534;1488;United States of America;us;
6093;Liam Bosecke;2489;1488;Australia;au;
6094;Nam Kamptner;66875647;1488;Austria;at;
6095;Samuel Nathanson;97877849;1488;United States of America;us;
6096;Alana Temple;99513976;1488;United States of America;us;
6097;Zachary Sweigart;67646143;1488;United States of America;us;
6098;Calin Bolton;8377;1488;Australia;au;
6099;Jani Laatunen;54861418;1488;Finland;fi;
6100;Matthew Verderame;69123452;1488;United States of America;us;
6101;Chug Hanney;83795991;1488;United Kingdom;gb;
6102;Cheaman Buckwalter;58115952;1488;United States of America;us;
6103;Lai Kuan yu;54176648;1488;Taiwan;tw;
6104;Jerry Mak;78785864;1488;Hong Kong;hk;
6105;James Duck;56357525;1488;United Kingdom;gb;
6106;Francesco Sansonne;55528858;1488;Italy;it;
6107;Logan Walton;31863246;1488;United States of America;us;
6108;Cody Sweigart;97997683;1488;United States of America;us;
6109;Peter Nguyen;48998782;1488;Australia;au;
6110;Paul Bandrowski;69913491;1488;United States of America;us;
6111;Dillon Kikkawa;38646953;1488;Australia;au;
6112;Jerrard Pang;56537471;1488;Brunei;bn;
6113;Zack Jarmyn;47246556;1488;Australia;au;
6114;Paul Hunter;67985559;1488;United Kingdom;gb;
6115;Riccardo Trave;26237245;1488;Italy;it;
6116;Bruno Brandão;36779227;1488;Portugal;pt;
6117;Shawn Plume;84147619;1488;Canada;ca;
6118;Brian Mc Donagh;73422191;1488;Ireland;ie;
6119;David Maltais;65413694;1488;Canada;ca;
6120;Richard Lythe;42141139;1488;United Kingdom;gb;
6121;Matthew Secter;89887172;1488;Canada;ca;
6122;cesar tapia;82897387;1488;United States of America;us;
6123;Alba Pax;88929881;1488;Canada;ca;
6124;Lucas Mainhart;58414126;1488;United States of America;us;
6125;Shana Hill;22246746;1488;Australia;au;
6126;London Crook;92972624;1488;Australia;au;
6127;Cory Johns;76712398;1488;United States of America;us;
6128;Tomas Lopez;26949738;1488;United States of America;us;
6129;David Konopka;11881295;1488;United States of America;us;
6130;Ethan Cosby;63195835;1488;United States of America;us;
6131;Le Duc Anh;75882591;1488;Vietnam;vn;
6132;Nathan George;98795928;1488;United Kingdom;gb;
6133;gabriel bold;34925524;1488;Brazil;br;
6134;Jedi Abaja;33242629;1488;United States of America;us;
6135;Nicholas Smith;64567384;1488;United States of America;us;
6136;Afiq Danial;38489738;1488;Malaysia;my;
6137;Landon Dickens;17738463;1488;United States of America;us;
6138;Nicholas Lineman;19781396;1488;United States of America;us;
6139;CHENG CHING YI;39266298;1488;Taiwan;tw;
6140;Harry Donahue;57398712;1488;United States of America;us;
6141;Marco Buzzi;18766549;1488;Italy;it;
6142;Kate Becker;89775631;1488;United States of America;us;
6143;Simon Mayes;97629734;1488;Australia;au;
6144;Ryan Mcdermott;12161528;1488;United Kingdom;gb;
6145;Dylan Sandstrom;93822876;1488;United States of America;us;
6146;Dale Antipas;53312876;1488;New Zealand;nz;
6147;Jacob Veselinovic;68824763;1488;Australia;au;
6148;Jana Weyts;99824584;1488;Romania;ro;
6149;Terry _;88793491;1488;Taiwan;tw;
6150;Benjamin Clifford;71941535;1488;United States of America;us;
6151;Zachary Burdett;72929396;1488;United States of America;us;
6152;Robert Williams;25462247;1488;United States of America;us;
6153;marco salvatore;44973387;1488;Italy;it;
6154;Austin Friend;65458988;1488;Canada;ca;
6155;Guillermo Revilla;54539645;1488;Spain;es;
6156;Josep Domenech Mingot;42623355;1488;Spain;es;
6157;David Mares;26594369;1488;United States of America;us;
6158;Samuel Hite;93329591;1488;United States of America;us;
6159;Hudson Aikins;83568642;1488;United States of America;us;
6160;Cadence Goyette;93784256;1488;United States of America;us;
6161;Tyler Brooks;56131256;1488;United States of America;us;
6162;Adam Ulman;46331176;1488;United States of America;us;
6163;Shelbi Beckley;43974669;1488;Canada;ca;
6164;Noah Greenwood;92445863;1488;United Kingdom;gb;
6165;Cheryl  (Lisa) Letnes;91337965;1488;Canada;ca;
6166;Richard Larsen;31645765;1488;Canada;ca;
6167;Leigh Dugan;15181366;1487;Australia;au;
6168;Timothy VandenBerg;27216259;1487;United States of America;us;
6169;Alex Him;72862121;1487;Canada;ca;
6170;Kevin Manansala;89537968;1487;Canada;ca;
6171;Rhys Owen;93128747;1487;United States of America;us;
6172;Andrew Kreiling;46219586;1487;United States of America;us;
6173;Alejandro Alvarez;46158295;1487;Spain;es;
6174;Kevin Krause;56382128;1487;Germany;de;
6175;Veronica Primon;87748652;1487;Italy;it;
6176;Lindsay Drickamer;57698566;1487;United States of America;us;
6177;Jacob Considder;74775116;1487;United States of America;us;
6178;Alessandro Fabbri;47381996;1487;Italy;it;
6179;Matthew Popp;77383675;1487;United States of America;us;
6180;Stephen Batten;88975197;1487;Australia;au;
6181;Allanah drummond;29481362;1487;Australia;au;
6182;Glenn Summers;48945657;1487;Canada;ca;
6183;Dylan Rolfe;12241122;1487;United States of America;us;
6184;Christopher Bachelder;93946387;1487;United States of America;us;
6185;Matt Ferguson;74696549;1487;Canada;ca;
6186;Damian Rodolfo;66726792;1487;United States of America;us;
6187;Jean-Luke Ayala;78257644;1487;United States of America;us;
6188;Zachary Lingard;88196976;1487;Australia;au;
6189;Shawn Gallant;58931136;1487;Canada;ca;
6190;Jason May;35396874;1487;Australia;au;
6191;Austin Priborsky;27278315;1487;United States of America;us;
6192;Thomas Pizaro;43433177;1487;United States of America;us;
6193;Johnaldo Hildrum;45837217;1487;Norway;no;
6194;Joshua Lindsey;68653854;1487;United States of America;us;
6195;Willem Van Hout;92156546;1487;Belgium;be;
6196;Ronaldo Simbulan;88786139;1487;Australia;au;
6197;Selene Bergers;59579998;1487;Netherlands;nl;
6198;Masataka Ohtaka;41164582;1487;Japan;jp;
6199;Jake Brownell;62922198;1487;United States of America;us;
6200;Menno Kronenberg;97917292;1487;Netherlands;nl;
6201;Michael Newsome;56853541;1487;United States of America;us;
6202;orrie fung;92541439;1487;Canada;ca;
6203;Alex Chee;74355851;1487;Malaysia;my;
6204;Robert Szary;76253135;1487;Poland;pl;
6205;Michael Mancuso;66429213;1487;United States of America;us;
6206;Dylan Greenwell;13152316;1487;United States of America;us;
6207;Timothy Jacobs;33565464;1487;Belgium;be;
6208;Mark Giesta;56961515;1487;United States of America;us;
